user_role,department,country,city,device_type,device_fingerprint,browser,os,auth_method,resource_accessed,login_hour,session_duration,failed_login_attempts,command_count,device,operating_system,resource
0,3,2,11,1,205,1,0,2,0,20,144,0,173,3,3,3
1,0,3,5,0,347,1,0,2,3,18,35,0,5,3,3,5
2,1,0,2,1,181,1,1,0,1,21,62,0,35,3,3,5
2,1,0,2,1,111,2,0,3,1,21,55,0,11,3,3,5
1,0,3,4,0,176,1,0,2,6,22,48,0,31,3,3,5
0,3,4,0,0,483,3,2,2,2,19,38,0,32,3,3,5
3,2,3,4,1,269,2,0,2,1,23,29,0,24,3,3,5
1,0,3,5,0,155,3,2,2,6,22,40,0,37,3,3,5
0,3,1,3,1,1074,3,1,0,2,18,49,0,20,2,0,5
1,0,3,5,0,155,3,2,2,0,23,50,0,25,3,3,5
4,4,0,7,1,253,2,0,3,6,20,83,0,24,3,3,5
3,2,3,5,0,31,1,0,2,4,21,44,0,10,3,3,5
4,4,0,2,0,194,2,1,2,3,22,20,1,31,3,3,5
3,2,0,2,1,355,2,1,2,2,20,81,0,12,3,3,5
1,0,3,4,0,450,2,0,0,6,21,34,0,29,3,3,5
3,2,1,3,1,303,3,2,3,4,23,74,0,36,3,3,5
3,2,4,8,0,278,1,0,3,1,22,32,0,15,3,3,5
0,3,1,9,0,161,2,2,0,0,18,80,0,31,3,3,5
1,0,4,10,1,367,2,2,2,5,21,75,0,29,3,3,5
2,1,0,7,2,305,2,0,2,2,20,50,0,37,3,3,5
1,0,3,5,0,155,3,2,2,0,22,57,0,5,3,3,5
1,0,1,9,2,453,2,2,2,0,19,57,0,31,3,3,5
1,0,2,11,2,105,1,0,2,3,20,21,0,14,3,3,5
1,0,3,5,1,88,2,1,0,6,20,44,0,23,3,3,5
0,3,2,11,2,113,3,0,0,6,20,49,0,19,3,3,5
1,0,0,2,2,178,2,2,0,3,20,48,0,24,3,3,5
0,3,2,11,2,45,1,1,2,2,20,87,0,12,3,3,5
0,3,2,11,2,353,2,2,0,2,18,22,0,9,3,3,5
4,4,4,10,0,160,1,0,0,2,22,48,0,16,3,3,5
0,3,2,11,2,357,1,0,0,6,20,74,0,25,3,3,5
3,2,1,6,1,214,2,0,3,2,21,56,0,24,3,3,5
0,3,2,11,2,113,3,0,0,6,17,43,0,38,3,3,5
3,2,3,5,2,361,3,1,3,4,21,79,0,30,3,3,5
0,3,3,4,0,12,1,1,3,2,22,23,0,14,3,3,5
4,4,0,7,2,114,2,1,2,3,21,83,0,39,3,3,5
4,4,1,1,1,399,1,1,0,3,22,53,2,31,3,3,5
1,0,3,4,1,39,3,1,3,6,19,74,0,36,3,3,5
1,0,3,4,1,456,1,1,2,6,22,29,0,8,3,3,5
0,3,3,5,1,423,1,0,0,2,20,52,0,13,3,3,5
3,2,0,2,2,375,2,0,2,2,22,75,0,30,3,3,5
1,0,2,11,0,210,2,1,3,2,21,6,7,31,3,3,5
0,3,4,0,1,486,3,0,3,0,19,73,0,18,3,3,5
1,0,1,1,1,14,3,1,3,0,23,33,0,19,3,3,5
1,0,3,5,2,15,2,2,0,2,21,24,0,11,3,3,5
0,3,4,8,2,422,3,2,2,2,20,24,0,19,3,3,5
3,2,0,2,1,355,2,1,2,2,22,48,0,27,3,3,5
0,3,3,5,1,423,1,0,0,6,20,83,0,20,3,3,5
4,4,4,0,2,1183,1,0,2,2,21,41,0,18,1,2,5
1,0,1,3,1,311,3,1,2,5,19,20,0,16,3,3,5
0,3,1,6,0,379,3,2,2,2,20,86,0,18,3,3,5
0,3,3,5,0,442,2,1,0,2,20,77,0,13,3,3,5
2,1,0,2,2,439,1,2,3,2,20,33,0,22,3,3,5
0,3,3,5,0,475,2,1,0,0,20,75,0,12,3,3,5
1,0,1,9,2,453,2,2,2,3,20,79,0,19,3,3,5
1,0,3,4,1,456,1,1,2,3,21,34,0,18,3,3,5
0,3,1,6,0,134,3,0,3,0,22,78,0,7,3,3,5
0,3,0,2,0,259,3,0,3,6,19,70,0,22,3,3,5
3,2,4,8,1,195,1,0,2,1,21,50,0,35,3,3,5
2,1,2,11,0,485,1,0,2,2,21,68,0,22,3,3,5
0,3,4,0,2,310,1,2,2,6,21,79,0,18,3,3,5
3,2,0,7,2,404,3,1,0,2,22,44,0,29,3,3,5
0,3,2,11,2,277,1,2,0,0,20,83,0,16,3,3,5
2,1,0,2,1,416,2,0,3,2,19,87,0,19,3,3,5
4,4,2,11,1,206,2,1,0,2,19,83,0,21,3,3,5
3,2,2,11,1,405,1,0,2,4,21,26,0,36,3,3,5
0,3,3,5,1,423,1,0,0,6,19,73,0,7,3,3,5
1,0,1,6,0,377,1,1,3,5,23,46,0,30,3,3,5
0,3,1,9,2,142,1,0,0,2,22,31,0,17,3,3,5
1,0,3,4,1,274,1,0,0,5,21,40,0,34,3,3,5
3,2,4,0,2,168,2,1,2,1,20,58,0,14,3,3,5
2,1,2,11,1,1117,2,2,2,0,19,80,0,23,2,2,5
0,3,0,7,2,51,1,1,3,6,19,30,0,17,3,3,5
0,3,4,8,0,33,1,1,3,2,21,78,0,33,3,3,5
2,1,4,8,2,463,3,0,0,1,20,8,5,31,3,3,5
1,0,2,11,1,84,2,0,2,0,20,52,0,35,3,3,5
2,1,0,2,1,111,2,0,3,0,20,87,0,40,3,3,5
3,2,1,6,1,214,2,0,3,2,21,76,0,20,3,3,5
4,4,3,5,1,136,3,0,2,0,22,89,0,22,3,3,5
3,2,0,7,2,22,3,0,0,1,22,81,0,13,3,3,5
1,0,3,5,1,44,1,0,2,6,19,56,0,27,3,3,5
1,0,1,6,2,491,2,1,0,2,20,49,0,33,3,3,5
0,3,1,1,1,185,0,0,1,2,3,8,2,14,3,3,5
4,4,2,11,0,37,1,2,3,3,21,56,0,12,3,3,5
2,1,0,2,1,111,2,0,3,0,20,87,0,31,3,3,5
3,2,1,6,1,265,1,2,3,2,20,25,0,17,3,3,5
3,2,2,11,0,304,2,0,3,1,21,35,0,35,3,3,5
2,1,0,7,1,478,3,2,3,0,19,25,0,33,3,3,5
1,0,1,1,0,441,2,2,0,5,20,24,0,7,3,3,5
4,4,2,11,1,18,2,1,3,6,23,23,0,10,3,3,5
3,2,4,10,1,4,1,0,2,4,22,30,0,22,3,3,5
3,2,1,9,1,323,1,0,2,4,22,36,0,15,3,3,5
4,4,2,11,2,208,1,0,0,6,22,52,2,26,3,3,5
4,4,0,2,0,166,3,1,0,6,21,73,0,33,3,3,5
4,4,0,2,2,5,2,2,2,2,19,90,0,22,3,3,5
4,4,0,2,1,427,1,1,3,0,21,42,0,36,3,3,5
0,3,1,9,0,161,2,2,0,0,20,64,0,14,3,3,5
2,1,0,2,2,228,3,0,0,1,21,70,0,13,3,3,5
1,0,0,7,0,307,1,1,0,5,22,35,0,14,3,3,5
4,4,2,11,0,60,2,0,3,0,23,29,0,14,3,3,5
0,3,1,3,1,459,2,1,2,2,22,46,0,29,3,3,5
2,1,2,11,2,13,2,0,2,1,22,22,2,25,3,3,5
3,2,4,10,1,4,1,0,2,2,22,40,0,31,3,3,5
4,4,2,11,0,471,1,0,3,6,21,53,0,36,3,3,5
3,2,2,11,0,490,2,0,0,2,21,43,0,36,3,3,5
1,0,2,11,2,1018,2,1,3,6,21,27,0,12,1,2,5
0,3,4,10,1,123,1,2,3,2,20,27,0,9,3,3,5
1,0,4,10,2,63,1,0,0,2,19,73,0,35,3,3,5
0,3,3,5,2,442,2,1,0,2,22,28,0,33,3,3,5
3,2,2,11,2,156,3,2,0,4,20,42,0,38,3,3,5
0,3,1,1,1,162,1,0,2,2,22,60,0,33,3,3,5
0,3,2,11,1,205,1,0,2,6,21,81,0,17,3,3,5
1,0,4,0,0,32,3,0,2,2,2,12,2,26,3,3,5
1,0,3,5,1,421,2,1,2,6,21,63,0,19,3,3,5
1,0,3,5,1,44,1,0,2,6,20,72,0,24,3,3,5
0,3,0,2,2,101,3,1,2,2,20,46,0,11,3,3,5
2,1,4,0,0,272,3,0,3,1,20,23,0,32,3,3,5
4,4,0,7,2,133,2,0,0,0,22,28,0,29,3,3,5
3,2,2,11,2,156,3,2,0,2,20,74,0,10,3,3,5
2,1,2,11,2,196,2,1,2,1,20,66,0,32,3,3,5
0,3,4,10,0,103,4,1,1,0,2,11,3,25,3,3,5
0,3,1,1,1,162,1,0,2,2,22,63,0,32,3,3,5
1,0,1,1,0,28,3,0,2,5,19,62,0,36,3,3,5
0,3,2,11,1,205,1,0,2,6,21,23,0,33,3,3,5
2,1,2,11,2,83,1,0,3,0,20,70,0,32,3,3,5
2,1,3,4,0,275,2,0,0,2,20,7,6,22,3,3,5
3,2,2,11,1,405,1,0,2,4,22,34,0,20,3,3,5
2,1,4,10,0,306,2,1,3,1,19,84,0,36,3,3,5
3,2,2,11,1,298,1,0,3,4,23,44,0,20,3,3,5
2,1,4,0,1,163,3,2,3,2,19,64,0,17,3,3,5
3,2,0,2,1,355,2,1,2,2,20,82,0,14,3,3,5
3,2,1,3,0,249,2,2,0,4,22,83,0,21,3,3,5
3,2,2,11,0,29,2,1,0,2,21,56,0,37,3,3,5
1,0,3,5,1,489,1,2,2,0,19,46,0,18,3,3,5
3,2,0,7,2,115,2,1,2,1,22,78,0,36,3,3,5
4,4,1,1,2,20,2,1,3,0,21,45,0,20,3,3,5
2,1,0,2,2,261,3,0,0,0,21,75,0,29,3,3,5
0,3,2,11,2,277,1,2,0,0,20,86,2,11,3,3,5
4,4,3,4,1,290,2,0,2,6,20,29,0,28,3,3,5
2,1,3,4,2,238,2,0,0,1,19,45,0,29,3,3,5
4,4,2,11,0,359,3,0,0,2,21,74,0,39,3,3,5
2,1,2,11,1,229,1,1,2,0,19,29,0,26,3,3,5
2,1,3,4,1,264,3,0,3,2,22,84,0,18,3,3,5
1,0,3,5,1,293,3,1,2,5,22,42,0,31,3,3,5
1,0,0,7,0,129,1,1,2,2,20,72,0,23,3,3,5
1,0,1,9,1,91,2,2,2,6,23,79,0,32,3,3,5
2,1,3,4,2,238,2,0,0,1,19,80,0,40,3,3,5
4,4,1,9,1,201,1,0,0,0,22,39,0,12,3,3,5
4,4,2,11,0,366,3,0,0,3,23,83,0,24,3,3,5
2,1,2,11,0,107,1,2,2,0,20,49,0,14,3,3,5
1,0,0,7,0,129,2,1,2,2,22,85,0,35,3,3,5
1,0,2,11,1,496,2,2,3,0,21,64,0,19,3,3,5
4,4,1,3,2,292,3,2,2,0,23,36,0,34,3,3,5
4,4,0,7,1,253,2,0,3,6,20,48,0,29,3,3,5
1,0,2,11,1,35,1,2,2,5,22,56,0,5,3,3,5
3,2,0,7,2,106,1,0,3,2,21,73,0,26,3,3,5
2,1,4,0,0,272,3,0,3,1,19,70,0,11,3,3,5
4,4,2,11,2,208,1,0,0,6,21,28,0,27,3,3,5
4,4,1,3,2,292,3,2,2,0,21,89,0,32,3,3,5
1,0,0,7,0,216,3,0,0,2,19,89,0,10,3,3,5
0,3,2,11,0,337,2,0,0,6,18,85,0,8,3,3,5
2,1,1,3,0,135,1,2,3,2,19,21,0,25,3,3,5
2,1,4,10,1,241,2,0,2,1,19,39,0,28,3,3,5
3,2,3,5,1,207,1,0,3,1,21,85,0,27,3,3,5
4,4,0,7,2,133,2,0,0,0,20,57,0,9,3,3,5
0,3,3,4,0,118,3,1,0,6,22,48,0,34,3,3,5
2,1,1,9,1,211,2,1,3,0,19,56,0,6,3,3,5
2,1,0,2,2,328,3,1,1,1,3,15,3,39,3,3,5
1,0,4,10,0,202,1,0,2,0,21,41,0,37,3,3,5
4,4,0,2,2,362,2,2,2,3,19,46,0,39,3,3,5
3,2,0,7,0,106,1,0,3,2,22,89,0,24,3,3,5
1,0,4,0,2,127,2,1,3,3,19,50,0,31,3,3,5
1,0,3,5,0,155,3,2,2,0,21,82,0,24,3,3,5
0,3,3,5,1,369,3,1,0,2,20,60,0,37,3,3,5
1,0,1,9,1,245,3,2,3,6,22,89,0,24,3,3,5
0,3,2,11,2,279,3,1,2,2,20,163,0,119,3,3,3
4,4,2,11,0,121,2,1,3,0,23,82,2,34,3,3,5
3,2,4,0,1,168,2,1,2,1,20,45,0,21,3,3,5
0,3,1,6,0,134,3,0,3,6,20,74,0,22,3,3,5
2,1,1,6,0,40,2,1,0,2,21,85,2,32,3,3,5
1,0,0,2,1,158,1,0,3,2,21,34,0,29,3,3,5
0,3,0,7,2,74,1,0,2,2,21,254,0,175,3,3,4
2,1,2,11,2,415,4,0,1,2,2,6,2,11,3,3,5
1,0,4,10,1,154,1,2,0,2,19,34,0,10,3,3,5
1,0,3,4,1,456,1,1,2,3,21,64,0,9,3,3,5
2,1,3,4,1,19,2,0,2,1,21,29,0,26,3,3,5
1,0,2,11,2,409,1,2,0,2,22,36,0,21,3,3,5
0,3,3,4,0,90,2,2,3,0,21,27,0,14,3,3,5
3,2,4,8,0,278,1,0,3,4,21,54,0,19,3,3,5
2,1,1,9,1,211,2,1,3,0,20,69,0,38,3,3,5
2,1,2,11,2,196,2,1,2,1,20,63,0,28,3,3,5
2,1,2,11,1,260,1,0,3,0,20,86,0,30,3,3,5
0,3,3,4,1,185,2,0,2,2,19,62,0,28,3,3,5
3,2,0,2,2,55,2,1,3,1,20,24,0,6,3,3,5
1,0,1,3,2,458,2,2,0,6,21,276,0,339,3,3,4
1,0,3,5,1,88,2,1,0,2,20,90,0,19,3,3,5
4,4,2,11,0,302,1,0,0,6,20,89,0,26,3,3,5
0,3,4,8,2,82,3,2,2,6,20,42,0,25,3,3,5
0,3,2,11,2,218,2,0,2,0,20,67,0,22,3,3,5
3,2,0,2,0,340,3,1,3,2,23,28,0,28,3,3,5
1,0,2,11,2,281,3,1,2,6,22,70,0,31,3,3,5
1,0,1,1,1,14,3,1,3,0,23,74,0,17,3,3,5
3,2,4,10,1,4,1,0,2,2,21,39,0,7,3,3,5
4,4,4,8,1,130,1,2,0,0,22,41,0,38,3,3,5
2,1,3,5,0,452,1,0,3,1,20,83,0,33,3,3,5
0,3,4,10,0,339,3,1,0,2,21,26,0,13,3,3,5
0,3,0,2,2,371,2,1,0,6,21,31,0,34,3,3,5
1,0,1,6,1,315,1,2,3,6,22,22,0,11,3,3,5
2,1,2,11,2,1021,2,1,3,1,22,139,0,155,0,0,3
4,4,1,6,1,412,1,0,0,3,22,89,0,20,3,3,5
0,3,2,11,2,72,2,0,2,0,20,77,0,10,3,3,5
1,0,1,1,0,441,2,2,0,5,21,45,0,17,3,3,5
2,1,4,0,0,209,1,2,3,1,20,87,0,21,3,3,5
3,2,3,5,0,239,2,1,0,1,21,43,0,26,3,3,5
1,0,1,6,2,341,3,2,1,0,1,13,1,17,3,3,5
1,0,1,1,1,431,3,1,2,2,22,83,0,18,3,3,5
1,0,2,11,2,437,1,1,3,6,21,23,1,5,3,3,5
4,4,4,0,1,430,2,2,0,0,22,61,0,23,3,3,5
2,1,3,4,2,56,2,2,0,2,20,79,0,12,3,3,5
3,2,1,1,2,27,2,0,0,2,21,61,0,27,3,3,5
0,3,2,11,2,72,3,0,2,0,19,54,0,13,3,3,5
2,1,4,10,1,263,2,2,2,0,22,66,0,24,3,3,5
2,1,0,2,2,261,3,0,0,0,20,71,0,29,3,3,5
2,1,4,8,0,243,3,0,0,0,22,68,0,35,3,3,5
3,2,0,7,0,325,1,2,3,1,21,47,0,37,3,3,5
0,3,3,4,2,309,2,1,2,2,21,35,0,10,3,3,5
2,1,3,4,0,316,2,0,3,1,21,170,0,187,3,3,3
4,4,3,4,1,222,1,1,3,2,20,42,0,39,3,3,5
1,0,3,5,2,15,2,2,0,5,19,53,0,34,3,3,5
0,3,1,9,0,161,2,2,0,0,19,70,0,5,3,3,5
0,3,4,10,1,122,2,2,0,6,21,36,0,23,3,3,5
0,3,2,11,1,493,1,1,0,0,21,63,0,29,3,3,5
1,0,1,3,1,420,1,2,0,0,20,62,0,11,3,3,5
1,0,0,2,2,188,3,1,2,6,22,62,0,40,3,3,5
2,1,1,9,1,211,2,1,3,2,21,50,0,11,3,3,5
4,4,2,11,0,37,1,2,3,3,20,23,1,9,3,3,5
4,4,4,8,0,58,3,0,3,0,21,42,0,32,3,3,5
3,2,0,7,2,115,3,1,2,1,22,31,0,5,3,3,5
2,1,0,7,2,354,1,2,3,0,21,23,0,8,3,3,5
1,0,1,3,0,266,3,0,2,5,20,65,0,8,3,3,5
0,3,2,11,0,334,1,1,0,6,21,75,0,36,3,3,5
3,2,2,11,0,304,2,0,3,1,21,51,0,36,3,3,5
0,3,3,4,1,118,3,1,0,6,21,57,0,11,3,3,5
0,3,1,3,1,459,2,1,2,2,20,77,0,13,3,3,5
2,1,3,5,1,77,2,1,3,2,20,46,0,8,3,3,5
0,3,3,4,1,213,1,2,0,6,20,52,0,25,3,3,5
1,0,1,6,1,315,1,2,3,6,21,59,0,12,3,3,5
3,2,2,11,1,490,2,0,0,2,23,46,0,31,3,3,5
3,2,0,2,2,375,2,0,2,2,22,90,0,36,3,3,5
2,1,2,11,1,229,1,1,2,0,19,73,0,16,3,3,5
0,3,4,0,0,483,3,2,2,2,19,76,0,15,3,3,5
1,0,3,5,0,155,3,2,2,0,23,44,0,37,3,3,5
3,2,2,11,1,479,3,0,3,2,20,149,1,107,3,3,3
2,1,4,10,0,306,2,1,3,1,19,78,0,32,3,3,5
0,3,4,8,1,139,3,0,3,2,19,47,0,21,3,3,5
1,0,2,11,0,299,3,2,2,0,19,179,0,96,3,3,3
4,4,4,10,2,267,2,0,3,0,22,87,0,12,3,3,5
3,2,2,11,0,438,1,0,3,4,21,87,0,39,3,3,5
2,1,0,2,1,181,1,1,0,1,19,25,0,12,3,3,5
0,3,3,4,0,374,1,2,2,2,21,63,0,9,3,3,5
0,3,0,7,1,51,1,1,3,6,19,39,0,23,3,3,5
1,0,3,4,1,472,1,1,2,5,23,70,0,29,3,3,5
3,2,1,9,1,323,1,0,2,4,23,7,6,30,3,3,5
2,1,0,2,0,380,1,2,3,1,20,78,0,14,3,3,5
0,3,3,4,2,185,2,0,2,2,19,86,0,34,3,3,5
1,0,3,5,0,857,3,0,3,0,21,36,0,25,1,0,5
4,4,1,6,0,412,1,0,0,2,20,79,0,32,3,3,5
1,0,2,11,2,296,3,0,3,0,19,52,0,28,3,3,5
1,0,1,3,0,498,2,1,3,6,20,78,0,38,3,3,5
1,0,1,3,2,458,2,2,0,5,23,52,0,8,3,3,5
0,3,3,4,1,51,3,1,2,6,2,18,2,7,3,3,5
0,3,1,1,2,313,3,0,2,6,20,84,0,19,3,3,5
3,2,2,11,2,237,3,1,0,1,21,66,0,37,3,3,5
4,4,4,0,2,9,1,1,0,2,20,41,0,8,3,3,5
0,3,0,7,0,287,2,0,2,2,20,71,0,8,3,3,5
2,1,0,7,0,370,2,2,2,2,19,55,0,16,3,3,5
4,4,4,8,0,119,2,0,3,3,19,52,0,17,3,3,5
2,1,3,5,0,465,3,0,3,2,20,90,0,16,3,3,5
4,4,4,10,0,436,3,2,0,0,18,51,0,8,3,3,5
2,1,1,6,2,62,2,1,2,1,20,46,0,33,3,3,5
2,1,3,5,0,159,3,2,0,1,21,36,0,20,3,3,5
2,1,4,0,2,294,2,2,3,2,20,25,0,5,3,3,5
0,3,0,7,2,184,3,0,3,6,19,77,0,14,3,3,5
4,4,1,6,1,412,1,0,0,3,20,74,2,25,3,3,5
2,1,3,4,2,56,2,2,0,2,20,42,0,27,3,3,5
4,4,1,6,1,99,3,0,2,3,21,43,1,23,3,3,5
4,4,1,3,2,292,3,2,2,0,21,78,0,7,3,3,5
3,2,0,2,2,116,2,1,2,4,23,72,0,40,3,3,5
1,0,3,4,1,75,3,0,2,2,19,71,0,34,3,3,5
2,1,4,10,1,837,1,1,2,2,21,73,0,19,2,1,5
3,2,2,11,1,474,2,2,0,1,21,22,0,18,3,3,5
1,0,3,4,1,456,1,1,2,3,21,85,0,5,3,3,5
0,3,4,0,2,310,3,2,2,2,21,26,0,12,3,3,5
2,1,1,3,2,455,1,2,3,2,21,76,0,20,3,3,5
0,3,2,11,0,112,1,0,0,0,18,35,2,35,3,3,5
3,2,1,6,1,214,2,0,3,2,22,80,0,7,3,3,5
4,4,4,10,0,160,1,0,0,2,22,44,0,34,3,3,5
2,1,4,0,0,209,1,2,3,1,22,3,5,31,3,3,5
1,0,4,0,1,321,3,0,2,6,19,89,0,24,3,3,5
1,0,2,11,0,281,3,1,2,6,22,44,0,32,3,3,5
2,1,0,7,1,120,2,2,0,0,20,51,0,23,3,3,5
4,4,4,0,1,182,1,2,0,2,21,73,0,13,3,3,5
1,0,3,4,1,30,3,2,2,3,20,76,0,33,3,3,5
4,4,4,0,0,10,1,1,2,3,22,56,0,30,3,3,5
0,3,1,6,0,104,3,2,3,6,20,34,2,20,3,3,5
2,1,1,6,0,173,3,1,2,1,21,52,0,26,3,3,5
1,0,4,8,1,487,2,0,3,0,18,32,0,13,3,3,5
2,1,3,4,2,56,2,2,0,2,20,81,0,15,3,3,5
3,2,2,11,1,29,2,1,0,2,20,67,0,33,3,3,5
0,3,0,7,0,287,2,0,2,2,21,43,0,19,3,3,5
2,1,1,3,2,455,1,2,3,2,21,46,0,18,3,3,5
0,3,1,3,1,124,3,1,0,2,19,58,1,6,3,3,5
1,0,1,1,0,28,3,0,2,0,19,86,0,28,3,3,5
1,0,3,4,1,75,3,0,2,0,21,22,0,6,3,3,5
4,4,2,11,0,186,3,2,3,6,22,66,0,7,3,3,5
1,0,4,10,2,179,2,2,2,0,21,23,0,30,3,3,5
4,4,4,0,2,9,1,1,0,2,22,69,0,23,3,3,5
0,3,3,4,2,309,2,1,2,2,22,81,0,17,3,3,5
0,3,1,9,2,17,1,2,2,2,20,62,0,11,3,3,5
0,3,4,0,0,483,3,2,2,2,21,39,0,5,3,3,5
2,1,4,0,2,43,2,2,0,0,20,32,0,25,3,3,5
2,1,0,2,0,228,3,0,0,1,20,39,0,25,3,3,5
2,1,4,10,2,401,2,0,2,2,21,51,0,6,3,3,5
2,1,0,7,0,240,1,0,3,2,21,40,0,15,3,3,5
1,0,4,0,1,258,3,0,3,0,21,32,0,36,3,3,5
2,1,2,11,2,57,2,0,0,2,21,41,0,33,3,3,5
2,1,0,7,2,354,1,2,3,0,21,61,1,30,3,3,5
4,4,0,7,1,253,2,0,3,2,21,25,0,16,3,3,5
3,2,0,7,2,115,2,1,2,1,21,24,0,33,3,3,5
0,3,2,11,1,329,1,1,0,2,18,25,0,36,3,3,5
4,4,1,1,1,399,1,1,0,3,22,77,0,11,3,3,5
4,4,3,5,2,183,2,1,0,6,21,74,0,11,3,3,5
3,2,4,0,2,499,3,1,0,2,21,51,0,24,3,3,5
2,1,1,1,2,42,3,1,0,2,19,54,0,37,3,3,5
4,4,4,8,2,467,3,2,0,0,22,46,0,14,3,3,5
4,4,2,11,1,18,2,1,3,3,21,38,0,17,3,3,5
0,3,3,4,1,185,2,0,2,0,19,54,0,37,3,3,5
2,1,3,4,0,358,1,0,2,1,22,81,0,29,3,3,5
2,1,4,10,2,401,2,0,2,2,22,88,0,25,3,3,5
0,3,2,11,2,223,1,2,0,0,20,54,1,27,3,3,5
1,0,1,6,1,492,3,0,0,5,20,46,0,36,3,3,5
2,1,0,2,0,336,2,1,0,0,22,33,0,35,3,3,5
4,4,4,0,0,322,3,2,0,2,21,45,0,8,3,3,5
1,0,3,5,2,341,2,2,3,0,23,24,0,19,3,3,5
4,4,0,7,2,92,3,0,0,6,21,164,0,291,3,3,2
0,3,3,5,2,442,2,1,0,2,21,56,0,39,3,3,5
4,4,1,3,2,292,3,2,2,0,22,51,0,20,3,3,5
4,4,1,9,0,172,1,0,3,2,22,45,1,7,3,3,5
3,2,2,11,2,424,3,1,0,1,23,61,0,31,3,3,5
4,4,1,6,1,468,1,1,2,6,22,80,0,31,3,3,5
2,1,4,10,2,401,2,0,2,0,19,58,0,21,3,3,5
1,0,4,10,1,484,3,0,0,6,21,21,0,9,3,3,5
4,4,4,10,1,388,1,2,2,3,20,64,0,6,3,3,5
0,3,1,9,1,69,2,0,0,2,19,71,0,15,3,3,5
0,3,3,4,2,350,3,1,0,2,21,24,0,31,3,3,5
3,2,0,2,2,295,3,1,0,2,22,58,0,21,3,3,5
0,3,4,10,0,339,3,1,0,2,20,70,0,9,3,3,5
4,4,2,11,0,477,3,1,0,6,21,68,0,13,3,3,5
1,0,1,9,1,53,3,0,2,3,22,72,0,22,3,3,5
3,2,0,2,2,295,3,1,0,2,22,59,0,24,3,3,5
0,3,0,2,2,435,3,2,3,0,19,85,0,25,3,3,5
1,0,0,2,1,158,1,0,3,2,22,72,0,36,3,3,5
1,0,3,5,2,376,3,1,0,3,22,60,1,38,3,3,5
2,1,0,2,1,268,3,2,2,2,19,78,0,37,3,3,5
1,0,1,3,0,285,3,1,3,2,20,55,0,21,3,3,5
4,4,2,11,2,250,1,1,2,0,21,27,0,25,3,3,5
4,4,4,10,2,187,2,2,2,0,21,22,0,6,3,3,5
2,1,4,0,1,152,2,1,2,2,21,77,0,36,3,3,5
4,4,4,8,0,58,3,0,3,0,23,62,0,32,3,3,5
0,3,3,4,2,390,3,2,3,6,19,77,1,20,3,3,5
4,4,4,10,2,308,3,2,0,0,21,20,0,40,3,3,5
2,1,3,5,0,452,1,0,3,1,19,78,0,11,3,3,5
2,1,4,0,1,163,3,2,3,0,19,28,0,33,3,3,5
4,4,3,5,1,136,3,0,2,0,22,42,0,20,3,3,5
2,1,4,0,1,137,3,2,2,0,19,55,0,6,3,3,5
3,2,3,5,0,239,2,1,0,2,20,65,0,21,3,3,5
2,1,1,3,2,455,1,2,3,2,19,35,0,19,3,3,5
4,4,2,11,0,302,1,0,0,6,21,80,0,31,3,3,5
2,1,2,11,0,240,4,0,1,2,0,8,3,34,3,3,5
4,4,2,11,0,121,2,1,3,0,21,21,0,7,3,3,5
0,3,2,11,2,218,2,0,2,6,19,45,0,27,3,3,5
0,3,1,9,2,142,1,0,0,2,20,56,0,27,3,3,5
2,1,1,3,1,247,3,2,2,0,22,20,0,10,3,3,5
0,3,3,4,2,350,3,1,0,2,19,57,0,7,3,3,5
3,2,1,1,1,153,1,0,2,1,22,30,0,9,3,3,5
1,0,3,5,0,480,2,0,0,3,22,48,0,19,3,3,5
3,2,0,2,0,363,2,0,2,2,22,32,0,19,3,3,5
4,4,2,11,0,302,1,0,0,6,21,36,1,28,3,3,5
0,3,3,5,2,71,2,0,2,6,21,75,0,17,3,3,5
1,0,2,11,1,35,1,2,2,3,20,47,0,35,3,3,5
3,2,3,5,2,361,3,1,3,4,22,70,0,13,3,3,5
3,2,0,2,0,340,3,1,3,2,21,70,0,32,3,3,5
0,3,1,6,0,104,3,2,3,6,20,33,0,31,3,3,5
2,1,4,0,1,163,3,2,3,0,19,8,7,5,3,3,5
2,1,1,1,2,42,3,1,0,2,20,121,0,125,3,3,3
0,3,1,9,1,69,2,0,0,2,19,83,0,29,3,3,5
1,0,1,9,1,91,2,2,2,6,22,46,0,16,3,3,5
4,4,2,11,1,206,2,1,0,6,18,78,0,7,3,3,5
3,2,4,10,2,175,3,1,3,1,21,61,0,11,3,3,5
1,0,0,2,0,148,2,1,0,3,22,69,0,13,3,3,5
1,0,1,9,2,270,3,1,0,6,20,52,0,12,3,3,5
1,0,1,1,0,441,2,2,0,3,21,58,0,13,3,3,5
1,0,1,9,1,0,1,1,3,3,23,89,0,31,3,3,5
2,1,0,7,2,354,1,2,3,0,20,37,0,7,3,3,5
0,3,3,4,2,309,2,1,2,2,20,31,0,11,3,3,5
1,0,0,7,0,76,1,0,0,5,22,49,0,5,3,3,5
2,1,1,1,2,42,3,1,0,0,21,33,0,11,3,3,5
0,3,1,6,0,104,3,2,3,0,21,89,0,27,3,3,5
2,1,1,6,2,11,3,0,2,2,21,87,0,36,3,3,5
4,4,4,8,0,467,3,2,0,0,23,90,0,5,3,3,5
